report_date,manufacturer,model_original,model_year,model_key,source_url,loaded_at
2022-12-15,M0,싼타페,2000,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-15,기아주식회사,K5,2011,KIA_K5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-15,기아주식회사,K8,2023,KIA_K8,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-16,현대자동차(주),아반떼(AVANTE),2021,HYU_AVANTE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-16,현대자동차(주),그랜저(GRANDEUR),2018,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-16,현대자동차(주),그랜저(GRANDEUR),2018,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-16,현대자동차(주),아이오닉6 (IONIQ6),2023,HYU_IONIQ6,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-16,기아주식회사,카니발,2019,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-16,기아주식회사,레이 전기차,2014,KIA_RAY,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-16,기아주식회사,셀토스,2020,KIA_SELTOS,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-16,기아주식회사,쏘렌토,2017,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-19,현대자동차(주),아반떼(AVANTE),2021,HYU_AVANTE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-19,현대자동차(주),그랜저(GRANDEUR),2019,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-19,현대자동차(주),그랜저(GRANDEUR),2018,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-19,현대자동차(주),그랜저(GRANDEUR),2023,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-19,현대자동차(주),그랜저(GRANDEUR),2019,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-19,현대자동차(주),그랜저(GRANDEUR),2018,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-19,현대자동차(주),그랜저(GRANDEUR),2018,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-19,현대자동차(주),그랜저(GRANDEUR),2018,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-19,현대자동차(주),아이오닉5 (IONIQ5),2023,HYU_IONIQ5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-19,현대자동차(주),아이오닉5(IONIQ5),2023,HYU_IONIQ5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-19,현대자동차(주),아이오닉6 (IONIQ6),2023,HYU_IONIQ6,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-19,현대자동차(주),아이오닉6 (IONIQ6),2023,HYU_IONIQ6,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-19,현대자동차(주),팰리세이드(PALISADE),2019,HYU_PALISADE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-19,현대자동차(주),투싼(TUCSON),2016,HYU_TUCSON,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-19,기아주식회사,EV6,2022,KIA_EV6,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-19,기아주식회사,K7,2017,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-19,기아주식회사,K7,2016,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-19,기아주식회사,쏘렌토 하이브리드,2023,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-19,기아주식회사,쏘렌토 하이브리드,2023,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-20,현대자동차(주),그랜저(GRANDEUR),2018,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-20,현대자동차(주),그랜저(GRANDEUR),2011,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-20,현대자동차(주),그랜저(GRANDEUR),2018,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-20,현대자동차(주),그랜저(GRANDEUR),2017,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-20,현대자동차(주),그랜저(GRANDEUR),2017,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-20,현대자동차(주),아이오닉6 (IONIQ6),2023,HYU_IONIQ6,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-20,기아주식회사,K7,2016,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-20,기아주식회사,쏘렌토,2021,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-21,현대자동차(주),그랜저(GRANDEUR),2018,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-21,현대자동차(주),아이오닉6 (IONIQ6),2023,HYU_IONIQ6,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-21,기아주식회사,K5,2019,KIA_K5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-22,현대자동차(주),그랜저(GRANDEUR),2018,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-23,현대자동차(주),코나 N(KONA N),2022,HYU_KONA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-23,현대자동차(주),팰리세이드(PALISADE),2023,HYU_PALISADE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-23,현대자동차(주),싼타페(SANTAFE),2013,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-23,기아주식회사,K7,2017,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-26,현대자동차(주),그랜저(GRANDEUR),2018,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-26,현대자동차(주),그랜저(GRANDEUR),2018,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-26,현대자동차(주),그랜저(GRANDEUR),2017,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-26,현대자동차(주),그랜저(GRANDEUR),2018,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-26,현대자동차(주),그랜저(GRANDEUR),2017,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-26,현대자동차(주),그랜저(GRANDEUR),2018,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-26,현대자동차(주),그랜저(GRANDEUR),2018,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-26,현대자동차(주),아이오닉6 (IONIQ6),2023,HYU_IONIQ6,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-26,현대자동차(주),아이오닉6 (IONIQ6),2023,HYU_IONIQ6,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-26,기아주식회사,니로 하이브리드,2018,KIA_NIRO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-26,기아주식회사,니로 하이브리드,2017,KIA_NIRO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-27,현대자동차(주),그랜저(GRANDEUR),2019,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-27,현대자동차(주),그랜저(GRANDEUR),2018,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-27,현대자동차(주),그랜저(GRANDEUR),2018,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-27,현대자동차(주),아이오닉5(IONIQ5),2022,HYU_IONIQ5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-27,현대자동차(주),팰리세이드(PALISADE),2023,HYU_PALISADE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-27,현대자동차(주),스타리아 라운지 (STARIA LOUNGE),2022,HYU_STARIA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-27,기아주식회사,K7,2016,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-28,현대자동차(주),그랜저(GRANDEUR),2018,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-28,현대자동차(주),싼타페(SANTAFE),2014,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-28,현대자동차(주),싼타페(SANTAFE),2013,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-28,현대자동차(주),싼타페(SANTAFE),2022,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-28,기아주식회사,카니발 리무진,2017,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-28,기아주식회사,K7,2017,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-28,기아주식회사,니로 EV,2022,KIA_NIRO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-29,현대자동차(주),그랜저(GRANDEUR),2019,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-29,현대자동차(주),그랜저(GRANDEUR),2018,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-29,현대자동차(주),팰리세이드(PALISADE),2023,HYU_PALISADE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-29,기아주식회사,K7,2015,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-29,기아주식회사,니로 하이브리드,2021,KIA_NIRO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-30,현대자동차(주),그랜저(GRANDEUR),2019,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-30,현대자동차(주),그랜저(GRANDEUR),2017,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-30,현대자동차(주),포터Ⅱ파워게이트 (PORTER Ⅱ),2023,HYU_PORTER,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-30,현대자동차(주),쏘나타(SONATA),2007,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2022-12-30,기아주식회사,K7,2017,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-02,현대자동차(주),아반떼(AVANTE),2016,HYU_AVANTE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-02,현대자동차(주),그랜저 하이브리드(GRANDEUR HYBRID),2023,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-02,현대자동차(주),그랜저(GRANDEUR),2017,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-02,현대자동차(주),그랜저(GRANDEUR),2013,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-02,현대자동차(주),아이오닉5 (IONIQ5),2024,HYU_IONIQ5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-02,현대자동차(주),아이오닉5(IONIQ5),2022,HYU_IONIQ5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-02,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-02,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-02,현대자동차(주),쏘나타 하이브리드 (SONATA Hybrid),2024,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-02,기아 주식회사,카니발 리무진,2018,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-02,기아 주식회사,K5,2021,KIA_K5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-02,기아 주식회사,K7,2015,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-02,기아 주식회사,쏘렌토 하이브리드,2024,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-02,기아 주식회사,쏘렌토 하이브리드,2024,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-03,현대자동차(주),그랜저(GRANDEUR),2018,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-03,현대자동차(주),아이오닉6 (IONIQ6),2023,HYU_IONIQ6,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-03,현대자동차(주),투싼 하이브리드(TUCSON HYBRID),2022,HYU_TUCSON,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-03,기아 주식회사,K3,2013,KIA_K3,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-03,기아 주식회사,K5 하이브리드,2023,KIA_K5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-04,현대자동차(주),그랜저(GRANDEUR),2018,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-04,현대자동차(주),팰리세이드(PALISADE),2020,HYU_PALISADE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-04,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-04,현대자동차(주),싼타페(SANTAFE),2023,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-04,현대자동차(주),싼타페(SANTAFE),2019,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-04,현대자동차(주),쏘나타 (SONATA),2010,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-04,현대자동차(주),쏘나타(SONATA),2024,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-04,현대자동차(주),쏘나타(SONATA),2024,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-04,기아 주식회사,K3,2013,KIA_K3,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-04,기아 주식회사,K5 하이브리드,2020,KIA_K5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-04,기아 주식회사,스포티지 하이브리드,2023,KIA_SPORTAGE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-05,현대자동차(주),그랜저 하이브리드(GRANDEUR HYBRID),2023,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-05,현대자동차(주),그랜저 하이브리드(GRANDEUR HYBRID),2023,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-05,현대자동차(주),그랜저(GRANDEUR),2018,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-05,현대자동차(주),아이오닉6 (IONIQ6),2023,HYU_IONIQ6,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-05,현대자동차(주),포터Ⅱ 일렉트릭 (PORTERⅡ ELECTRIC),2021,HYU_PORTER,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-05,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-05,현대자동차(주),투싼(TUCSON),2016,HYU_TUCSON,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-05,기아 주식회사,K8 하이브리드,2022,KIA_K8,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-08,현대자동차(주),아반떼(AVANTE),2024,HYU_AVANTE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-08,현대자동차(주),아반떼(AVANTE),2017,HYU_AVANTE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-08,현대자동차(주),아반떼(AVANTE),2016,HYU_AVANTE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-08,현대자동차(주),아이오닉5 (IONIQ5),2022,HYU_IONIQ5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-08,현대자동차(주),아이오닉6 (IONIQ6),2023,HYU_IONIQ6,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-08,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-08,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-08,기아 주식회사,카니발,2019,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-08,기아 주식회사,K8 하이브리드,2023,KIA_K8,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-08,기아 주식회사,K8 하이브리드,2023,KIA_K8,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-08,기아 주식회사,스포티지,2016,KIA_SPORTAGE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-09,현대자동차(주),그랜저(GRANDEUR),2014,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-09,현대자동차(주),그랜저(GRANDEUR),2023,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-09,현대자동차(주),그랜저(GRANDEUR),2017,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-09,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-09,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-09,현대자동차(주),쏘나타 하이브리드 (SONATA Hybrid),2024,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-09,현대자동차(주),쏘나타(SONATA),2022,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-09,현대자동차(주),쏘나타(SONATA),2024,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-09,기아 주식회사,K5,2013,KIA_K5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-09,기아 주식회사,쏘렌토 하이브리드,2023,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-10,현대자동차(주),코나 일렉트릭 (KONA ELECTRIC),2020,HYU_KONA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-10,현대자동차(주),쏘나타(SONATA),2017,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-10,현대자동차(주),투싼(TUCSON),2016,HYU_TUCSON,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-10,기아 주식회사,카니발 리무진,2021,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-10,기아 주식회사,카니발 리무진,2021,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-10,기아 주식회사,K7,2016,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-10,기아 주식회사,쏘렌토,2021,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-10,기아 주식회사,스포티지 하이브리드,2024,KIA_SPORTAGE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-11,현대자동차(주),쏘나타(SONATA),2020,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-11,현대자동차(주),투싼 하이브리드(TUCSON HYBRID),2023,HYU_TUCSON,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-11,현대자동차(주),투싼(TUCSON),2019,HYU_TUCSON,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-01-11,현대자동차(주),투싼(TUCSON),2019,HYU_TUCSON,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
